complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
WAT_EN_02714,Water Supply,English,No water supply in my area since 49 hours,Neutral,0.39,Tamil Nadu,Coimbatore
WAT_EN_02715,Water Supply,English,Water supply stopped without prior notice,Negative,0.82,Tamil Nadu,Coimbatore
WAT_EN_02716,Water Supply,English,No water supply in my area since 22 hours,Neutral,0.58,Tamil Nadu,Salem
WAT_EN_02717,Water Supply,English,Irregular water supply timings,Neutral,0.35,Tamil Nadu,Trichy
WAT_EN_02718,Water Supply,English,Water supply stopped without prior notice,Negative,0.7,Tamil Nadu,Coimbatore
WAT_EN_02719,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.51,Tamil Nadu,Salem
WAT_EN_02720,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.71,Tamil Nadu,Erode
WAT_EN_02721,Water Supply,English,Dirty water coming from tap,Neutral,0.3,Tamil Nadu,Salem
WAT_EN_02722,Water Supply,English,Dirty water coming from tap,Neutral,0.59,Tamil Nadu,Trichy
WAT_EN_02723,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.69,Tamil Nadu,Trichy
WAT_EN_02724,Water Supply,English,Water pipeline leakage near my house,Negative,0.69,Tamil Nadu,Trichy
WAT_EN_02725,Water Supply,English,Irregular water supply timings,Negative,0.76,Tamil Nadu,Salem
WAT_EN_02726,Water Supply,English,Dirty water coming from tap,Negative,0.85,Tamil Nadu,Trichy
WAT_EN_02727,Water Supply,English,Low water pressure for the past few days,Neutral,0.31,Tamil Nadu,Erode
WAT_EN_02728,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.98,Tamil Nadu,Trichy
WAT_EN_02729,Water Supply,English,Dirty water coming from tap,Negative,0.87,Tamil Nadu,Salem
WAT_EN_02730,Water Supply,English,Public water tap not functioning,Negative,0.79,Tamil Nadu,Karur
WAT_EN_02731,Water Supply,English,No water supply in my area since 37 hours,Negative,0.85,Tamil Nadu,Salem
WAT_EN_02732,Water Supply,English,No water supply in my area since 11 hours,Negative,0.98,Tamil Nadu,Erode
WAT_EN_02733,Water Supply,English,Water pipeline leakage near my house,Neutral,0.42,Tamil Nadu,Erode
WAT_EN_02734,Water Supply,English,Low water pressure for the past few days,Negative,0.9,Tamil Nadu,Trichy
WAT_EN_02735,Water Supply,English,Irregular water supply timings,Negative,0.81,Tamil Nadu,Trichy
WAT_EN_02736,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.64,Tamil Nadu,Coimbatore
WAT_EN_02737,Water Supply,English,No water supply in my area since 32 hours,Neutral,0.34,Tamil Nadu,Coimbatore
WAT_EN_02738,Water Supply,English,Dirty water coming from tap,Negative,0.77,Tamil Nadu,Erode
WAT_EN_02739,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.51,Tamil Nadu,Trichy
WAT_EN_02740,Water Supply,English,Water pipeline leakage near my house,Negative,0.7,Tamil Nadu,Trichy
WAT_EN_02741,Water Supply,English,Dirty water coming from tap,Negative,0.99,Tamil Nadu,Trichy
WAT_EN_02742,Water Supply,English,Public water tap not functioning,Negative,0.63,Tamil Nadu,Trichy
WAT_EN_02743,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.79,Tamil Nadu,Coimbatore
WAT_EN_02744,Water Supply,English,Irregular water supply timings,Negative,0.99,Tamil Nadu,Coimbatore
WAT_EN_02745,Water Supply,English,Irregular water supply timings,Neutral,0.36,Tamil Nadu,Coimbatore
WAT_EN_02746,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.35,Tamil Nadu,Trichy
WAT_EN_02747,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.86,Tamil Nadu,Karur
WAT_EN_02748,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.75,Tamil Nadu,Coimbatore
WAT_EN_02749,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.44,Tamil Nadu,Coimbatore
WAT_EN_02750,Water Supply,English,Water pipeline leakage near my house,Neutral,0.36,Tamil Nadu,Karur
WAT_EN_02751,Water Supply,English,No water supply in my area since 29 hours,Negative,0.98,Tamil Nadu,Coimbatore
WAT_EN_02752,Water Supply,English,Public water tap not functioning,Neutral,0.34,Tamil Nadu,Trichy
WAT_EN_02753,Water Supply,English,Water pipeline leakage near my house,Neutral,0.36,Tamil Nadu,Coimbatore
WAT_EN_02754,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.54,Tamil Nadu,Coimbatore
WAT_EN_02755,Water Supply,English,Drinking water supply is contaminated,Negative,0.92,Tamil Nadu,Karur
WAT_EN_02756,Water Supply,English,No water supply in my area since 35 hours,Negative,0.72,Tamil Nadu,Trichy
WAT_EN_02757,Water Supply,English,Water supply stopped without prior notice,Neutral,0.49,Tamil Nadu,Karur
WAT_EN_02758,Water Supply,English,Public water tap not functioning,Negative,0.88,Tamil Nadu,Coimbatore
WAT_EN_02759,Water Supply,English,Drinking water supply is contaminated,Negative,0.84,Tamil Nadu,Erode
WAT_EN_02760,Water Supply,English,Irregular water supply timings,Negative,0.8,Tamil Nadu,Coimbatore
WAT_EN_02761,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.99,Tamil Nadu,Salem
WAT_EN_02762,Water Supply,English,Irregular water supply timings,Negative,0.87,Tamil Nadu,Karur
WAT_EN_02763,Water Supply,English,Low water pressure for the past few days,Neutral,0.46,Tamil Nadu,Salem
WAT_EN_02764,Water Supply,English,Drinking water supply is contaminated,Negative,0.7,Tamil Nadu,Coimbatore
WAT_EN_02765,Water Supply,English,Low water pressure for the past few days,Neutral,0.34,Tamil Nadu,Erode
WAT_EN_02766,Water Supply,English,Public water tap not functioning,Neutral,0.38,Tamil Nadu,Erode
WAT_EN_02767,Water Supply,English,Drinking water supply is contaminated,Neutral,0.52,Tamil Nadu,Salem
WAT_EN_02768,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.4,Tamil Nadu,Erode
WAT_EN_02769,Water Supply,English,Water pipeline leakage near my house,Neutral,0.31,Tamil Nadu,Trichy
WAT_EN_02770,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.65,Tamil Nadu,Trichy
WAT_EN_02771,Water Supply,English,Drinking water supply is contaminated,Negative,0.83,Tamil Nadu,Trichy
WAT_EN_02772,Water Supply,English,Irregular water supply timings,Negative,0.68,Tamil Nadu,Trichy
WAT_EN_02773,Water Supply,English,No water supply in my area since 32 hours,Negative,0.6,Tamil Nadu,Karur
WAT_EN_02774,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.34,Tamil Nadu,Trichy
WAT_EN_02775,Water Supply,English,Water pipeline leakage near my house,Neutral,0.4,Tamil Nadu,Erode
WAT_EN_02776,Water Supply,English,Water supply stopped without prior notice,Negative,0.78,Tamil Nadu,Erode
WAT_EN_02777,Water Supply,English,Irregular water supply timings,Neutral,0.31,Tamil Nadu,Salem
WAT_EN_02778,Water Supply,English,Water pipeline leakage near my house,Negative,0.69,Tamil Nadu,Trichy
WAT_EN_02779,Water Supply,English,Drinking water supply is contaminated,Negative,0.85,Tamil Nadu,Salem
WAT_EN_02780,Water Supply,English,No water supply in my area since 7 hours,Neutral,0.37,Tamil Nadu,Trichy
WAT_EN_02781,Water Supply,English,Drinking water supply is contaminated,Neutral,0.32,Tamil Nadu,Karur
WAT_EN_02782,Water Supply,English,Water supply stopped without prior notice,Neutral,0.52,Tamil Nadu,Coimbatore
WAT_EN_02783,Water Supply,English,No water supply in my area since 19 hours,Negative,0.96,Tamil Nadu,Erode
WAT_EN_02784,Water Supply,English,Drinking water supply is contaminated,Negative,0.78,Tamil Nadu,Erode
WAT_EN_02785,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.85,Tamil Nadu,Erode
WAT_EN_02786,Water Supply,English,Public water tap not functioning,Neutral,0.4,Tamil Nadu,Coimbatore
WAT_EN_02787,Water Supply,English,Irregular water supply timings,Neutral,0.41,Tamil Nadu,Salem
WAT_EN_02788,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.56,Tamil Nadu,Trichy
WAT_EN_02789,Water Supply,English,Irregular water supply timings,Neutral,0.33,Tamil Nadu,Karur
WAT_EN_02790,Water Supply,English,No water supply in my area since 27 hours,Neutral,0.33,Tamil Nadu,Trichy
WAT_EN_02791,Water Supply,English,No water supply in my area since 16 hours,Neutral,0.56,Tamil Nadu,Coimbatore
WAT_EN_02792,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.62,Tamil Nadu,Erode
WAT_EN_02793,Water Supply,English,No water supply in my area since 72 hours,Neutral,0.33,Tamil Nadu,Erode
WAT_EN_02794,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.87,Tamil Nadu,Karur
WAT_EN_02795,Water Supply,English,Irregular water supply timings,Negative,0.98,Tamil Nadu,Trichy
WAT_EN_02796,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.4,Tamil Nadu,Karur
WAT_EN_02797,Water Supply,English,Water pipeline leakage near my house,Neutral,0.43,Tamil Nadu,Trichy
WAT_EN_02798,Water Supply,English,Water supply stopped without prior notice,Neutral,0.46,Tamil Nadu,Coimbatore
WAT_EN_02799,Water Supply,English,Dirty water coming from tap,Negative,0.8,Tamil Nadu,Salem
WAT_EN_02800,Water Supply,English,No water supply in my area since 12 hours,Negative,0.73,Tamil Nadu,Salem
WAT_EN_02801,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.79,Tamil Nadu,Karur
WAT_EN_02802,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.41,Tamil Nadu,Coimbatore
WAT_EN_02803,Water Supply,English,Irregular water supply timings,Neutral,0.54,Tamil Nadu,Salem
WAT_EN_02804,Water Supply,English,Public water tap not functioning,Negative,0.68,Tamil Nadu,Coimbatore
WAT_EN_02805,Water Supply,English,Low water pressure for the past few days,Negative,0.61,Tamil Nadu,Salem
WAT_EN_02806,Water Supply,English,Water pipeline leakage near my house,Neutral,0.34,Tamil Nadu,Erode
WAT_EN_02807,Water Supply,English,Low water pressure for the past few days,Neutral,0.54,Tamil Nadu,Coimbatore
WAT_EN_02808,Water Supply,English,Water supply stopped without prior notice,Neutral,0.35,Tamil Nadu,Karur
WAT_EN_02809,Water Supply,English,Low water pressure for the past few days,Negative,0.79,Tamil Nadu,Karur
WAT_EN_02810,Water Supply,English,Dirty water coming from tap,Negative,0.96,Tamil Nadu,Salem
WAT_EN_02811,Water Supply,English,Irregular water supply timings,Negative,0.73,Tamil Nadu,Erode
WAT_EN_02812,Water Supply,English,No water supply in my area since 20 hours,Negative,0.65,Tamil Nadu,Salem
WAT_EN_02813,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.39,Tamil Nadu,Coimbatore
WAT_EN_02814,Water Supply,English,Drinking water supply is contaminated,Negative,0.92,Tamil Nadu,Salem
WAT_EN_02815,Water Supply,English,Drinking water supply is contaminated,Negative,0.74,Tamil Nadu,Trichy
WAT_EN_02816,Water Supply,English,Water pipeline leakage near my house,Negative,0.98,Tamil Nadu,Erode
WAT_EN_02817,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.98,Tamil Nadu,Karur
WAT_EN_02818,Water Supply,English,Low water pressure for the past few days,Negative,0.95,Tamil Nadu,Salem
WAT_EN_02819,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.68,Tamil Nadu,Karur
WAT_EN_02820,Water Supply,English,Drinking water supply is contaminated,Neutral,0.4,Tamil Nadu,Trichy
WAT_EN_02821,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.59,Tamil Nadu,Trichy
WAT_EN_02822,Water Supply,English,No water supply in my area since 47 hours,Neutral,0.5,Tamil Nadu,Salem
WAT_EN_02823,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.75,Tamil Nadu,Erode
WAT_EN_02824,Water Supply,English,No water supply in my area since 26 hours,Negative,0.75,Tamil Nadu,Trichy
WAT_EN_02825,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.84,Tamil Nadu,Salem
WAT_EN_02826,Water Supply,English,Low water pressure for the past few days,Neutral,0.31,Tamil Nadu,Karur
WAT_EN_02827,Water Supply,English,Dirty water coming from tap,Negative,0.7,Tamil Nadu,Salem
WAT_EN_02828,Water Supply,English,Public water tap not functioning,Negative,0.69,Tamil Nadu,Salem
WAT_EN_02829,Water Supply,English,Low water pressure for the past few days,Negative,0.81,Tamil Nadu,Coimbatore
WAT_EN_02830,Water Supply,English,Public water tap not functioning,Negative,0.86,Tamil Nadu,Salem
WAT_EN_02831,Water Supply,English,Public water tap not functioning,Neutral,0.57,Tamil Nadu,Coimbatore
WAT_EN_02832,Water Supply,English,Drinking water supply is contaminated,Negative,0.84,Tamil Nadu,Karur
WAT_EN_02833,Water Supply,English,Water pipeline leakage near my house,Neutral,0.35,Tamil Nadu,Karur
WAT_EN_02834,Water Supply,English,No water supply in my area since 20 hours,Neutral,0.32,Tamil Nadu,Karur
WAT_EN_02835,Water Supply,English,Public water tap not functioning,Negative,0.75,Tamil Nadu,Trichy
WAT_EN_02836,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.36,Tamil Nadu,Erode
WAT_EN_02837,Water Supply,English,Irregular water supply timings,Negative,0.86,Tamil Nadu,Karur
WAT_EN_02838,Water Supply,English,Dirty water coming from tap,Negative,0.83,Tamil Nadu,Karur
WAT_EN_02839,Water Supply,English,Drinking water supply is contaminated,Negative,0.71,Tamil Nadu,Erode
WAT_EN_02840,Water Supply,English,Irregular water supply timings,Negative,0.83,Tamil Nadu,Trichy
WAT_EN_02841,Water Supply,English,Water pipeline leakage near my house,Negative,0.75,Tamil Nadu,Erode
WAT_EN_02842,Water Supply,English,Low water pressure for the past few days,Negative,0.65,Tamil Nadu,Karur
WAT_EN_02843,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.54,Tamil Nadu,Coimbatore
WAT_EN_02844,Water Supply,English,Dirty water coming from tap,Negative,0.74,Tamil Nadu,Trichy
WAT_EN_02845,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.32,Tamil Nadu,Karur
WAT_EN_02846,Water Supply,English,Drinking water supply is contaminated,Neutral,0.34,Tamil Nadu,Erode
WAT_EN_02847,Water Supply,English,Irregular water supply timings,Neutral,0.48,Tamil Nadu,Erode
WAT_EN_02848,Water Supply,English,Low water pressure for the past few days,Negative,0.67,Tamil Nadu,Coimbatore
WAT_EN_02849,Water Supply,English,Low water pressure for the past few days,Negative,0.93,Tamil Nadu,Erode
WAT_EN_02850,Water Supply,English,Low water pressure for the past few days,Neutral,0.54,Tamil Nadu,Salem
WAT_EN_02851,Water Supply,English,Water pipeline leakage near my house,Negative,0.84,Tamil Nadu,Coimbatore
WAT_EN_02852,Water Supply,English,Drinking water supply is contaminated,Neutral,0.4,Tamil Nadu,Erode
WAT_EN_02853,Water Supply,English,Irregular water supply timings,Neutral,0.43,Tamil Nadu,Karur
WAT_EN_02854,Water Supply,English,Water pipeline leakage near my house,Neutral,0.3,Tamil Nadu,Coimbatore
WAT_EN_02855,Water Supply,English,Irregular water supply timings,Negative,0.72,Tamil Nadu,Karur
WAT_EN_02856,Water Supply,English,Dirty water coming from tap,Negative,0.97,Tamil Nadu,Karur
WAT_EN_02857,Water Supply,English,Public water tap not functioning,Neutral,0.49,Tamil Nadu,Erode
WAT_EN_02858,Water Supply,English,Water pipeline leakage near my house,Neutral,0.54,Tamil Nadu,Trichy
WAT_EN_02859,Water Supply,English,Drinking water supply is contaminated,Neutral,0.57,Tamil Nadu,Salem
WAT_EN_02860,Water Supply,English,Drinking water supply is contaminated,Negative,0.64,Tamil Nadu,Trichy
WAT_EN_02861,Water Supply,English,Low water pressure for the past few days,Neutral,0.56,Tamil Nadu,Salem
WAT_EN_02862,Water Supply,English,Irregular water supply timings,Neutral,0.52,Tamil Nadu,Trichy
WAT_EN_02863,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.73,Tamil Nadu,Karur
WAT_EN_02864,Water Supply,English,Low water pressure for the past few days,Negative,0.88,Tamil Nadu,Karur
WAT_EN_02865,Water Supply,English,Low water pressure for the past few days,Neutral,0.5,Tamil Nadu,Trichy
WAT_EN_02866,Water Supply,English,Low water pressure for the past few days,Neutral,0.32,Tamil Nadu,Coimbatore
WAT_EN_02867,Water Supply,English,Water supply stopped without prior notice,Neutral,0.36,Tamil Nadu,Salem
WAT_EN_02868,Water Supply,English,Drinking water supply is contaminated,Neutral,0.5,Tamil Nadu,Karur
WAT_EN_02869,Water Supply,English,Water pipeline leakage near my house,Negative,0.64,Tamil Nadu,Coimbatore
WAT_EN_02870,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.96,Tamil Nadu,Trichy
WAT_EN_02871,Water Supply,English,Low water pressure for the past few days,Neutral,0.31,Tamil Nadu,Karur
WAT_EN_02872,Water Supply,English,Public water tap not functioning,Neutral,0.45,Tamil Nadu,Erode
WAT_EN_02873,Water Supply,English,Water pipeline leakage near my house,Neutral,0.36,Tamil Nadu,Erode
WAT_EN_02874,Water Supply,English,Public water tap not functioning,Neutral,0.4,Tamil Nadu,Coimbatore
WAT_EN_02875,Water Supply,English,Drinking water supply is contaminated,Negative,0.87,Tamil Nadu,Coimbatore
WAT_EN_02876,Water Supply,English,Low water pressure for the past few days,Negative,0.62,Tamil Nadu,Erode
WAT_EN_02877,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.55,Tamil Nadu,Coimbatore
WAT_EN_02878,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.97,Tamil Nadu,Coimbatore
WAT_EN_02879,Water Supply,English,Water supply stopped without prior notice,Negative,0.65,Tamil Nadu,Salem
WAT_EN_02880,Water Supply,English,No water supply in my area since 56 hours,Negative,0.82,Tamil Nadu,Coimbatore
WAT_EN_02881,Water Supply,English,Low water pressure for the past few days,Negative,0.76,Tamil Nadu,Karur
WAT_EN_02882,Water Supply,English,Water supply stopped without prior notice,Negative,0.65,Tamil Nadu,Karur
WAT_EN_02883,Water Supply,English,Low water pressure for the past few days,Neutral,0.55,Tamil Nadu,Erode
WAT_EN_02884,Water Supply,English,No water supply in my area since 41 hours,Negative,0.83,Tamil Nadu,Salem
WAT_EN_02885,Water Supply,English,Water supply stopped without prior notice,Negative,0.99,Tamil Nadu,Trichy
WAT_EN_02886,Water Supply,English,No water supply in my area since 68 hours,Neutral,0.43,Tamil Nadu,Salem
WAT_EN_02887,Water Supply,English,Water supply stopped without prior notice,Neutral,0.55,Tamil Nadu,Coimbatore
WAT_EN_02888,Water Supply,English,No water supply in my area since 44 hours,Negative,0.95,Tamil Nadu,Coimbatore
WAT_EN_02889,Water Supply,English,Water pipeline leakage near my house,Negative,0.83,Tamil Nadu,Coimbatore
WAT_EN_02890,Water Supply,English,Water supply stopped without prior notice,Negative,0.99,Tamil Nadu,Salem
WAT_EN_02891,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.96,Tamil Nadu,Trichy
WAT_EN_02892,Water Supply,English,Water pipeline leakage near my house,Neutral,0.37,Tamil Nadu,Coimbatore
WAT_EN_02893,Water Supply,English,Public water tap not functioning,Neutral,0.58,Tamil Nadu,Karur
WAT_EN_02894,Water Supply,English,Drinking water supply is contaminated,Neutral,0.44,Tamil Nadu,Salem
WAT_EN_02895,Water Supply,English,Water pipeline leakage near my house,Negative,0.81,Tamil Nadu,Coimbatore
WAT_EN_02896,Water Supply,English,No water supply in my area since 16 hours,Neutral,0.33,Tamil Nadu,Erode
WAT_EN_02897,Water Supply,English,Dirty water coming from tap,Negative,0.99,Tamil Nadu,Karur
WAT_EN_02898,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.47,Tamil Nadu,Coimbatore
WAT_EN_02899,Water Supply,English,Dirty water coming from tap,Neutral,0.35,Tamil Nadu,Erode
WAT_EN_02900,Water Supply,English,Public water tap not functioning,Negative,0.75,Tamil Nadu,Trichy
WAT_EN_02901,Water Supply,English,Dirty water coming from tap,Negative,0.66,Tamil Nadu,Karur
WAT_EN_02902,Water Supply,English,Water tanker not arrived as scheduled,Neutral,0.3,Tamil Nadu,Trichy
WAT_EN_02903,Water Supply,English,No water supply in my area since 52 hours,Negative,0.68,Tamil Nadu,Coimbatore
WAT_EN_02904,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.61,Tamil Nadu,Trichy
WAT_EN_02905,Water Supply,English,Water supply stopped without prior notice,Neutral,0.34,Tamil Nadu,Karur
WAT_EN_02906,Water Supply,English,Irregular water supply timings,Neutral,0.58,Tamil Nadu,Salem
WAT_EN_02907,Water Supply,English,Drinking water supply is contaminated,Negative,0.62,Tamil Nadu,Karur
WAT_EN_02908,Water Supply,English,Water supply stopped without prior notice,Negative,0.91,Tamil Nadu,Salem
WAT_EN_02909,Water Supply,English,Dirty water coming from tap,Neutral,0.5,Tamil Nadu,Erode
WAT_EN_02910,Water Supply,English,Water supply stopped without prior notice,Neutral,0.58,Tamil Nadu,Coimbatore
WAT_EN_02911,Water Supply,English,Drinking water supply is contaminated,Negative,0.89,Tamil Nadu,Erode
WAT_EN_02912,Water Supply,English,Drinking water supply is contaminated,Negative,0.68,Tamil Nadu,Karur
WAT_EN_02913,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.98,Tamil Nadu,Karur
WAT_EN_02914,Water Supply,English,Water pipeline leakage near my house,Neutral,0.35,Tamil Nadu,Trichy
WAT_EN_02915,Water Supply,English,Dirty water coming from tap,Neutral,0.32,Tamil Nadu,Trichy
WAT_EN_02916,Water Supply,English,No water supply in my area since 5 hours,Negative,0.68,Tamil Nadu,Karur
WAT_EN_02917,Water Supply,English,No water supply in my area since 17 hours,Negative,0.9,Tamil Nadu,Karur
WAT_EN_02918,Water Supply,English,Dirty water coming from tap,Negative,0.81,Tamil Nadu,Karur
WAT_EN_02919,Water Supply,English,Water pipeline leakage near my house,Negative,0.84,Tamil Nadu,Coimbatore
WAT_EN_02920,Water Supply,English,Water pipeline leakage near my house,Negative,0.62,Tamil Nadu,Trichy
WAT_EN_02921,Water Supply,English,Water pipeline leakage near my house,Negative,0.61,Tamil Nadu,Trichy
WAT_EN_02922,Water Supply,English,Irregular water supply timings,Negative,0.63,Tamil Nadu,Trichy
WAT_EN_02923,Water Supply,English,Dirty water coming from tap,Negative,0.66,Tamil Nadu,Trichy
WAT_EN_02924,Water Supply,English,Low water pressure for the past few days,Neutral,0.54,Tamil Nadu,Coimbatore
WAT_EN_02925,Water Supply,English,Water pipeline leakage near my house,Negative,0.77,Tamil Nadu,Trichy
WAT_EN_02926,Water Supply,English,Low water pressure for the past few days,Negative,0.6,Tamil Nadu,Erode
WAT_EN_02927,Water Supply,English,Irregular water supply timings,Neutral,0.37,Tamil Nadu,Trichy
WAT_EN_02928,Water Supply,English,Drinking water supply is contaminated,Negative,0.6,Tamil Nadu,Erode
WAT_EN_02929,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.84,Tamil Nadu,Trichy
WAT_EN_02930,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.61,Tamil Nadu,Salem
WAT_EN_02931,Water Supply,English,Water pipeline leakage near my house,Negative,0.61,Tamil Nadu,Trichy
WAT_EN_02932,Water Supply,English,Water supply stopped without prior notice,Negative,0.63,Tamil Nadu,Karur
WAT_EN_02933,Water Supply,English,Drinking water supply is contaminated,Negative,0.8,Tamil Nadu,Erode
WAT_EN_02934,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.63,Tamil Nadu,Salem
WAT_EN_02935,Water Supply,English,Dirty water coming from tap,Neutral,0.39,Tamil Nadu,Salem
WAT_EN_02936,Water Supply,English,Drinking water supply is contaminated,Negative,0.86,Tamil Nadu,Erode
WAT_EN_02937,Water Supply,English,Public water tap not functioning,Negative,0.87,Tamil Nadu,Salem
WAT_EN_02938,Water Supply,English,Water supply stopped without prior notice,Negative,0.88,Tamil Nadu,Karur
WAT_EN_02939,Water Supply,English,Low water pressure for the past few days,Negative,0.65,Tamil Nadu,Coimbatore
WAT_EN_02940,Water Supply,English,Water supply stopped without prior notice,Negative,0.63,Tamil Nadu,Trichy
WAT_EN_02941,Water Supply,English,Drinking water supply is contaminated,Neutral,0.53,Tamil Nadu,Erode
WAT_EN_02942,Water Supply,English,Water tanker not arrived as scheduled,Negative,0.89,Tamil Nadu,Coimbatore
WAT_EN_02943,Water Supply,English,Water supply stopped without prior notice,Negative,0.96,Tamil Nadu,Trichy
WAT_EN_02944,Water Supply,English,Public water tap not functioning,Neutral,0.5,Tamil Nadu,Trichy
WAT_EN_02945,Water Supply,English,Irregular water supply timings,Negative,0.73,Tamil Nadu,Karur
WAT_EN_02946,Water Supply,English,No water supply in my area since 45 hours,Neutral,0.46,Tamil Nadu,Salem
WAT_EN_02947,Water Supply,English,Dirty water coming from tap,Negative,0.82,Tamil Nadu,Erode
WAT_EN_02948,Water Supply,English,Irregular water supply timings,Negative,0.81,Tamil Nadu,Erode
WAT_EN_02949,Water Supply,English,Drinking water supply is contaminated,Negative,0.61,Tamil Nadu,Trichy
WAT_EN_02950,Water Supply,English,Water pipeline leakage near my house,Neutral,0.45,Tamil Nadu,Coimbatore
WAT_EN_02951,Water Supply,English,Drinking water supply is contaminated,Negative,0.74,Tamil Nadu,Trichy
WAT_EN_02952,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.4,Tamil Nadu,Karur
WAT_EN_02953,Water Supply,English,No water supply in my area since 19 hours,Negative,0.65,Tamil Nadu,Trichy
WAT_EN_02954,Water Supply,English,Low water pressure for the past few days,Neutral,0.44,Tamil Nadu,Coimbatore
WAT_EN_02955,Water Supply,English,Irregular water supply timings,Negative,0.85,Tamil Nadu,Erode
WAT_EN_02956,Water Supply,English,Public water tap not functioning,Neutral,0.33,Tamil Nadu,Salem
WAT_EN_02957,Water Supply,English,Public water tap not functioning,Neutral,0.57,Tamil Nadu,Trichy
WAT_EN_02958,Water Supply,English,Water pipeline leakage near my house,Negative,0.81,Tamil Nadu,Karur
WAT_EN_02959,Water Supply,English,No water supply in my area since 61 hours,Negative,0.6,Tamil Nadu,Coimbatore
WAT_EN_02960,Water Supply,English,Dirty water coming from tap,Neutral,0.45,Tamil Nadu,Trichy
WAT_EN_02961,Water Supply,English,Irregular water supply timings,Neutral,0.49,Tamil Nadu,Coimbatore
WAT_EN_02962,Water Supply,English,Irregular water supply timings,Neutral,0.48,Tamil Nadu,Erode
WAT_EN_02963,Water Supply,English,Drinking water supply is contaminated,Negative,0.79,Tamil Nadu,Coimbatore
WAT_EN_02964,Water Supply,English,Public water tap not functioning,Neutral,0.54,Tamil Nadu,Erode
WAT_EN_02965,Water Supply,English,Low water pressure for the past few days,Negative,0.65,Tamil Nadu,Coimbatore
WAT_EN_02966,Water Supply,English,Public water tap not functioning,Neutral,0.43,Tamil Nadu,Karur
WAT_EN_02967,Water Supply,English,Water overflow due to damaged pipeline,Neutral,0.32,Tamil Nadu,Trichy
WAT_EN_02968,Water Supply,English,Public water tap not functioning,Negative,0.86,Tamil Nadu,Erode
WAT_EN_02969,Water Supply,English,No water supply in my area since 17 hours,Negative,0.92,Tamil Nadu,Coimbatore
WAT_EN_02970,Water Supply,English,Low water pressure for the past few days,Neutral,0.45,Tamil Nadu,Trichy
WAT_EN_02971,Water Supply,English,No water supply in my area since 29 hours,Neutral,0.44,Tamil Nadu,Erode
WAT_EN_02972,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.65,Tamil Nadu,Salem
WAT_EN_02973,Water Supply,English,Water overflow due to damaged pipeline,Negative,0.7,Tamil Nadu,Karur
WAT_EN_02974,Water Supply,English,Water supply stopped without prior notice,Negative,0.77,Tamil Nadu,Salem
WAT_EN_02975,Water Supply,English,No water supply in my area since 4 hours,Negative,0.72,Tamil Nadu,Trichy
WAT_EN_02976,Water Supply,English,Irregular water supply timings,Negative,0.81,Tamil Nadu,Erode
