complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
ELC_HI_00546,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.64,Tamil Nadu,Karur
ELC_HI_00547,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.41,Tamil Nadu,Coimbatore
ELC_HI_00548,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.97,Tamil Nadu,Coimbatore
ELC_HI_00549,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Negative,0.81,Tamil Nadu,Trichy
ELC_HI_00550,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.56,Tamil Nadu,Coimbatore
ELC_HI_00551,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.72,Tamil Nadu,Salem
ELC_HI_00552,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Negative,0.69,Tamil Nadu,Trichy
ELC_HI_00553,Electricity,Hindi,मेरे क्षेत्र में पिछले 29 घंटों से बिजली नहीं है,Negative,0.65,Tamil Nadu,Coimbatore
ELC_HI_00554,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.4,Tamil Nadu,Coimbatore
ELC_HI_00555,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.48,Tamil Nadu,Karur
ELC_HI_00556,Electricity,Hindi,मेरे क्षेत्र में पिछले 41 घंटों से बिजली नहीं है,Neutral,0.42,Tamil Nadu,Salem
ELC_HI_00557,Electricity,Hindi,मेरे क्षेत्र में पिछले 20 घंटों से बिजली नहीं है,Neutral,0.53,Tamil Nadu,Trichy
ELC_HI_00558,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.48,Tamil Nadu,Coimbatore
ELC_HI_00559,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.31,Tamil Nadu,Karur
ELC_HI_00560,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.47,Tamil Nadu,Erode
ELC_HI_00561,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.4,Tamil Nadu,Erode
ELC_HI_00562,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.36,Tamil Nadu,Erode
ELC_HI_00563,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.45,Tamil Nadu,Salem
ELC_HI_00564,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.38,Tamil Nadu,Erode
ELC_HI_00565,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.77,Tamil Nadu,Coimbatore
ELC_HI_00566,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.75,Tamil Nadu,Erode
ELC_HI_00567,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.45,Tamil Nadu,Salem
ELC_HI_00568,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.88,Tamil Nadu,Coimbatore
ELC_HI_00569,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.63,Tamil Nadu,Coimbatore
ELC_HI_00570,Electricity,Hindi,मेरे क्षेत्र में पिछले 55 घंटों से बिजली नहीं है,Neutral,0.56,Tamil Nadu,Erode
ELC_HI_00571,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,1.0,Tamil Nadu,Salem
ELC_HI_00572,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.88,Tamil Nadu,Trichy
ELC_HI_00573,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.42,Tamil Nadu,Coimbatore
ELC_HI_00574,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,0.97,Tamil Nadu,Coimbatore
ELC_HI_00575,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.52,Tamil Nadu,Salem
ELC_HI_00576,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.88,Tamil Nadu,Salem
ELC_HI_00577,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.53,Tamil Nadu,Salem
ELC_HI_00578,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.37,Tamil Nadu,Salem
ELC_HI_00579,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,0.94,Tamil Nadu,Coimbatore
ELC_HI_00580,Electricity,Hindi,मेरे क्षेत्र में पिछले 70 घंटों से बिजली नहीं है,Neutral,0.5,Tamil Nadu,Erode
ELC_HI_00581,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.76,Tamil Nadu,Coimbatore
ELC_HI_00582,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Neutral,0.44,Tamil Nadu,Erode
ELC_HI_00583,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.57,Tamil Nadu,Coimbatore
ELC_HI_00584,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.82,Tamil Nadu,Trichy
ELC_HI_00585,Electricity,Hindi,मेरे क्षेत्र में पिछले 50 घंटों से बिजली नहीं है,Neutral,0.43,Tamil Nadu,Coimbatore
ELC_HI_00586,Electricity,Hindi,मेरे क्षेत्र में पिछले 32 घंटों से बिजली नहीं है,Neutral,0.38,Tamil Nadu,Erode
ELC_HI_00587,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.32,Tamil Nadu,Coimbatore
ELC_HI_00588,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.34,Tamil Nadu,Trichy
ELC_HI_00589,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,0.7,Tamil Nadu,Erode
ELC_HI_00590,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Negative,0.98,Tamil Nadu,Trichy
ELC_HI_00591,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.56,Tamil Nadu,Erode
ELC_HI_00592,Electricity,Hindi,मेरे क्षेत्र में पिछले 17 घंटों से बिजली नहीं है,Negative,0.72,Tamil Nadu,Coimbatore
ELC_HI_00593,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.56,Tamil Nadu,Karur
ELC_HI_00594,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,1.0,Tamil Nadu,Trichy
ELC_HI_00595,Electricity,Hindi,मेरे क्षेत्र में पिछले 62 घंटों से बिजली नहीं है,Negative,0.64,Tamil Nadu,Karur
ELC_HI_00596,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.93,Tamil Nadu,Erode
ELC_HI_00597,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.58,Tamil Nadu,Salem
ELC_HI_00598,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,0.99,Tamil Nadu,Trichy
ELC_HI_00599,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.57,Tamil Nadu,Trichy
ELC_HI_00600,Electricity,Hindi,मेरे क्षेत्र में पिछले 67 घंटों से बिजली नहीं है,Negative,0.81,Tamil Nadu,Salem
ELC_HI_00601,Electricity,Hindi,मेरे क्षेत्र में पिछले 27 घंटों से बिजली नहीं है,Negative,0.84,Tamil Nadu,Trichy
ELC_HI_00602,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.44,Tamil Nadu,Karur
ELC_HI_00603,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Negative,0.76,Tamil Nadu,Salem
ELC_HI_00604,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.58,Tamil Nadu,Coimbatore
ELC_HI_00605,Electricity,Hindi,मेरे क्षेत्र में पिछले 2 घंटों से बिजली नहीं है,Neutral,0.56,Tamil Nadu,Coimbatore
ELC_HI_00606,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.43,Tamil Nadu,Karur
ELC_HI_00607,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.39,Tamil Nadu,Salem
ELC_HI_00608,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.5,Tamil Nadu,Trichy
ELC_HI_00609,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.52,Tamil Nadu,Coimbatore
ELC_HI_00610,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.42,Tamil Nadu,Karur
ELC_HI_00611,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.33,Tamil Nadu,Erode
ELC_HI_00612,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.97,Tamil Nadu,Trichy
ELC_HI_00613,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.33,Tamil Nadu,Karur
ELC_HI_00614,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.89,Tamil Nadu,Salem
ELC_HI_00615,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.42,Tamil Nadu,Salem
ELC_HI_00616,Electricity,Hindi,मेरे क्षेत्र में पिछले 64 घंटों से बिजली नहीं है,Neutral,0.37,Tamil Nadu,Karur
ELC_HI_00617,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Negative,0.97,Tamil Nadu,Erode
ELC_HI_00618,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Neutral,0.59,Tamil Nadu,Coimbatore
ELC_HI_00619,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.56,Tamil Nadu,Coimbatore
ELC_HI_00620,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.92,Tamil Nadu,Erode
ELC_HI_00621,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,0.72,Tamil Nadu,Coimbatore
ELC_HI_00622,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.94,Tamil Nadu,Erode
ELC_HI_00623,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.85,Tamil Nadu,Erode
ELC_HI_00624,Electricity,Hindi,मेरे क्षेत्र में पिछले 54 घंटों से बिजली नहीं है,Neutral,0.31,Tamil Nadu,Erode
ELC_HI_00625,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Negative,0.62,Tamil Nadu,Erode
ELC_HI_00626,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.31,Tamil Nadu,Erode
ELC_HI_00627,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.36,Tamil Nadu,Salem
ELC_HI_00628,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.45,Tamil Nadu,Coimbatore
ELC_HI_00629,Electricity,Hindi,मेरे क्षेत्र में पिछले 53 घंटों से बिजली नहीं है,Neutral,0.48,Tamil Nadu,Trichy
ELC_HI_00630,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.99,Tamil Nadu,Trichy
ELC_HI_00631,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.83,Tamil Nadu,Coimbatore
ELC_HI_00632,Electricity,Hindi,मेरे क्षेत्र में पिछले 65 घंटों से बिजली नहीं है,Negative,0.85,Tamil Nadu,Trichy
ELC_HI_00633,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.53,Tamil Nadu,Erode
ELC_HI_00634,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.97,Tamil Nadu,Salem
ELC_HI_00635,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.75,Tamil Nadu,Karur
ELC_HI_00636,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.92,Tamil Nadu,Karur
ELC_HI_00637,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Negative,0.81,Tamil Nadu,Trichy
ELC_HI_00638,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.5,Tamil Nadu,Salem
ELC_HI_00639,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.78,Tamil Nadu,Karur
ELC_HI_00640,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.9,Tamil Nadu,Erode
ELC_HI_00641,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.92,Tamil Nadu,Coimbatore
ELC_HI_00642,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.83,Tamil Nadu,Coimbatore
ELC_HI_00643,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.94,Tamil Nadu,Erode
ELC_HI_00644,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Neutral,0.54,Tamil Nadu,Salem
ELC_HI_00645,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.5,Tamil Nadu,Salem
ELC_HI_00646,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Neutral,0.58,Tamil Nadu,Salem
ELC_HI_00647,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.5,Tamil Nadu,Erode
ELC_HI_00648,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.39,Tamil Nadu,Karur
ELC_HI_00649,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.46,Tamil Nadu,Coimbatore
ELC_HI_00650,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.97,Tamil Nadu,Karur
ELC_HI_00651,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.89,Tamil Nadu,Karur
ELC_HI_00652,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.48,Tamil Nadu,Coimbatore
ELC_HI_00653,Electricity,Hindi,मेरे क्षेत्र में पिछले 55 घंटों से बिजली नहीं है,Negative,0.69,Tamil Nadu,Trichy
ELC_HI_00654,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.9,Tamil Nadu,Erode
ELC_HI_00655,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.33,Tamil Nadu,Karur
ELC_HI_00656,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.98,Tamil Nadu,Karur
ELC_HI_00657,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.51,Tamil Nadu,Karur
ELC_HI_00658,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.32,Tamil Nadu,Erode
ELC_HI_00659,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.74,Tamil Nadu,Erode
ELC_HI_00660,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.48,Tamil Nadu,Salem
ELC_HI_00661,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.31,Tamil Nadu,Erode
ELC_HI_00662,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Negative,0.68,Tamil Nadu,Erode
ELC_HI_00663,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.7,Tamil Nadu,Coimbatore
ELC_HI_00664,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.88,Tamil Nadu,Erode
ELC_HI_00665,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.9,Tamil Nadu,Coimbatore
ELC_HI_00666,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.49,Tamil Nadu,Erode
ELC_HI_00667,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.39,Tamil Nadu,Trichy
ELC_HI_00668,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.35,Tamil Nadu,Salem
ELC_HI_00669,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.81,Tamil Nadu,Karur
ELC_HI_00670,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.76,Tamil Nadu,Salem
ELC_HI_00671,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.56,Tamil Nadu,Coimbatore
ELC_HI_00672,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Negative,0.86,Tamil Nadu,Salem
ELC_HI_00673,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Neutral,0.36,Tamil Nadu,Trichy
ELC_HI_00674,Electricity,Hindi,मेरे क्षेत्र में पिछले 8 घंटों से बिजली नहीं है,Negative,0.64,Tamil Nadu,Erode
ELC_HI_00675,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.37,Tamil Nadu,Coimbatore
ELC_HI_00676,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.94,Tamil Nadu,Salem
ELC_HI_00677,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.83,Tamil Nadu,Coimbatore
ELC_HI_00678,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.39,Tamil Nadu,Coimbatore
ELC_HI_00679,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.49,Tamil Nadu,Trichy
ELC_HI_00680,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.36,Tamil Nadu,Karur
ELC_HI_00681,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.63,Tamil Nadu,Coimbatore
ELC_HI_00682,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Negative,0.94,Tamil Nadu,Coimbatore
ELC_HI_00683,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.75,Tamil Nadu,Karur
ELC_HI_00684,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.82,Tamil Nadu,Karur
ELC_HI_00685,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.38,Tamil Nadu,Salem
ELC_HI_00686,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.52,Tamil Nadu,Salem
ELC_HI_00687,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.92,Tamil Nadu,Erode
ELC_HI_00688,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.48,Tamil Nadu,Erode
ELC_HI_00689,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,0.91,Tamil Nadu,Trichy
ELC_HI_00690,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.68,Tamil Nadu,Karur
ELC_HI_00691,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.4,Tamil Nadu,Erode
ELC_HI_00692,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Negative,0.8,Tamil Nadu,Salem
ELC_HI_00693,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.32,Tamil Nadu,Salem
ELC_HI_00694,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.76,Tamil Nadu,Erode
ELC_HI_00695,Electricity,Hindi,मेरे क्षेत्र में पिछले 1 घंटों से बिजली नहीं है,Neutral,0.47,Tamil Nadu,Karur
ELC_HI_00696,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.57,Tamil Nadu,Erode
ELC_HI_00697,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.31,Tamil Nadu,Coimbatore
ELC_HI_00698,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.7,Tamil Nadu,Coimbatore
ELC_HI_00699,Electricity,Hindi,मेरे क्षेत्र में पिछले 25 घंटों से बिजली नहीं है,Neutral,0.49,Tamil Nadu,Trichy
ELC_HI_00700,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.79,Tamil Nadu,Trichy
ELC_HI_00701,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.84,Tamil Nadu,Karur
ELC_HI_00702,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.69,Tamil Nadu,Erode
ELC_HI_00703,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Negative,0.87,Tamil Nadu,Trichy
ELC_HI_00704,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Neutral,0.42,Tamil Nadu,Coimbatore
ELC_HI_00705,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.32,Tamil Nadu,Erode
ELC_HI_00706,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.51,Tamil Nadu,Karur
ELC_HI_00707,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.44,Tamil Nadu,Trichy
ELC_HI_00708,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.39,Tamil Nadu,Trichy
ELC_HI_00709,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.54,Tamil Nadu,Coimbatore
ELC_HI_00710,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Negative,0.76,Tamil Nadu,Karur
ELC_HI_00711,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.59,Tamil Nadu,Coimbatore
ELC_HI_00712,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Neutral,0.55,Tamil Nadu,Trichy
ELC_HI_00713,Electricity,Hindi,मेरे क्षेत्र में पिछले 51 घंटों से बिजली नहीं है,Neutral,0.4,Tamil Nadu,Erode
ELC_HI_00714,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.55,Tamil Nadu,Salem
ELC_HI_00715,Electricity,Hindi,रात के समय कम वोल्टेज की समस्या है,Negative,0.92,Tamil Nadu,Karur
ELC_HI_00716,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.55,Tamil Nadu,Erode
ELC_HI_00717,Electricity,Hindi,ट्रांसफॉर्मर खराब होने के कारण बिजली आपूर्ति बाधित है,Neutral,0.41,Tamil Nadu,Trichy
ELC_HI_00718,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.39,Tamil Nadu,Trichy
ELC_HI_00719,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Neutral,0.33,Tamil Nadu,Erode
ELC_HI_00720,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.57,Tamil Nadu,Karur
ELC_HI_00721,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Neutral,0.56,Tamil Nadu,Coimbatore
ELC_HI_00722,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Negative,0.91,Tamil Nadu,Trichy
ELC_HI_00723,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.75,Tamil Nadu,Coimbatore
ELC_HI_00724,Electricity,Hindi,मेरे क्षेत्र में पिछले 18 घंटों से बिजली नहीं है,Negative,0.89,Tamil Nadu,Trichy
ELC_HI_00725,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.91,Tamil Nadu,Salem
ELC_HI_00726,Electricity,Hindi,मेरे क्षेत्र में पिछले 46 घंटों से बिजली नहीं है,Negative,0.8,Tamil Nadu,Karur
ELC_HI_00727,Electricity,Hindi,भारी बारिश के बाद बिजली बहाल नहीं हुई है,Neutral,0.49,Tamil Nadu,Salem
ELC_HI_00728,Electricity,Hindi,घर के पास बिजली के तारों से चिंगारी निकल रही है,Neutral,0.51,Tamil Nadu,Salem
ELC_HI_00729,Electricity,Hindi,मेरे क्षेत्र में पिछले 36 घंटों से बिजली नहीं है,Neutral,0.59,Tamil Nadu,Karur
ELC_HI_00730,Electricity,Hindi,बार-बार वोल्टेज उतार-चढ़ाव से उपकरण खराब हो रहे हैं,Negative,0.63,Tamil Nadu,Karur
ELC_HI_00731,Electricity,Hindi,बिना किसी सूचना के बिजली काटी जा रही है,Neutral,0.32,Tamil Nadu,Coimbatore
ELC_HI_00732,Electricity,Hindi,स्ट्रीट लाइट्स सही तरीके से काम नहीं कर रही हैं,Negative,0.78,Tamil Nadu,Trichy
ELC_HI_00733,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Negative,0.73,Tamil Nadu,Salem
ELC_HI_00734,Electricity,Hindi,हर शाम बिजली आपूर्ति बाधित हो रही है,Neutral,0.41,Tamil Nadu,Erode
ELC_HI_00735,Electricity,Hindi,मीटर रीडिंग सही तरीके से अपडेट नहीं की गई है,Neutral,0.55,Tamil Nadu,Trichy
