complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
RD_HI_01372,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.37,Tamil Nadu,Erode
RD_HI_01373,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.99,Tamil Nadu,Karur
RD_HI_01374,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.6,Tamil Nadu,Erode
RD_HI_01375,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Negative,0.71,Tamil Nadu,Salem
RD_HI_01376,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Neutral,0.46,Tamil Nadu,Karur
RD_HI_01377,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Neutral,0.36,Tamil Nadu,Karur
RD_HI_01378,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.93,Tamil Nadu,Salem
RD_HI_01379,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.8,Tamil Nadu,Salem
RD_HI_01380,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.85,Tamil Nadu,Trichy
RD_HI_01381,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.39,Tamil Nadu,Salem
RD_HI_01382,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.58,Tamil Nadu,Salem
RD_HI_01383,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Neutral,0.4,Tamil Nadu,Salem
RD_HI_01384,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.47,Tamil Nadu,Erode
RD_HI_01385,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.7,Tamil Nadu,Salem
RD_HI_01386,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.75,Tamil Nadu,Salem
RD_HI_01387,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.35,Tamil Nadu,Karur
RD_HI_01388,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Neutral,0.38,Tamil Nadu,Coimbatore
RD_HI_01389,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Neutral,0.4,Tamil Nadu,Erode
RD_HI_01390,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Neutral,0.38,Tamil Nadu,Salem
RD_HI_01391,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.86,Tamil Nadu,Coimbatore
RD_HI_01392,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.45,Tamil Nadu,Coimbatore
RD_HI_01393,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.51,Tamil Nadu,Coimbatore
RD_HI_01394,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.78,Tamil Nadu,Coimbatore
RD_HI_01395,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.99,Tamil Nadu,Coimbatore
RD_HI_01396,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.47,Tamil Nadu,Trichy
RD_HI_01397,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.47,Tamil Nadu,Salem
RD_HI_01398,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.84,Tamil Nadu,Karur
RD_HI_01399,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.81,Tamil Nadu,Erode
RD_HI_01400,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.47,Tamil Nadu,Erode
RD_HI_01401,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Negative,0.83,Tamil Nadu,Karur
RD_HI_01402,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.43,Tamil Nadu,Karur
RD_HI_01403,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.5,Tamil Nadu,Coimbatore
RD_HI_01404,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Neutral,0.34,Tamil Nadu,Trichy
RD_HI_01405,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.54,Tamil Nadu,Erode
RD_HI_01406,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Neutral,0.51,Tamil Nadu,Coimbatore
RD_HI_01407,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Neutral,0.56,Tamil Nadu,Karur
RD_HI_01408,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Negative,0.7,Tamil Nadu,Karur
RD_HI_01409,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.74,Tamil Nadu,Karur
RD_HI_01410,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.78,Tamil Nadu,Coimbatore
RD_HI_01411,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.59,Tamil Nadu,Coimbatore
RD_HI_01412,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Negative,0.99,Tamil Nadu,Erode
RD_HI_01413,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.77,Tamil Nadu,Karur
RD_HI_01414,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.75,Tamil Nadu,Coimbatore
RD_HI_01415,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.47,Tamil Nadu,Erode
RD_HI_01416,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.57,Tamil Nadu,Trichy
RD_HI_01417,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.67,Tamil Nadu,Erode
RD_HI_01418,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.5,Tamil Nadu,Trichy
RD_HI_01419,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Negative,0.63,Tamil Nadu,Salem
RD_HI_01420,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.34,Tamil Nadu,Karur
RD_HI_01421,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Neutral,0.32,Tamil Nadu,Karur
RD_HI_01422,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.33,Tamil Nadu,Salem
RD_HI_01423,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,1.0,Tamil Nadu,Trichy
RD_HI_01424,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.91,Tamil Nadu,Karur
RD_HI_01425,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.45,Tamil Nadu,Erode
RD_HI_01426,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Negative,0.88,Tamil Nadu,Trichy
RD_HI_01427,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.66,Tamil Nadu,Salem
RD_HI_01428,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.62,Tamil Nadu,Trichy
RD_HI_01429,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.94,Tamil Nadu,Salem
RD_HI_01430,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.47,Tamil Nadu,Erode
RD_HI_01431,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.87,Tamil Nadu,Salem
RD_HI_01432,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Negative,0.72,Tamil Nadu,Coimbatore
RD_HI_01433,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.53,Tamil Nadu,Coimbatore
RD_HI_01434,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.35,Tamil Nadu,Trichy
RD_HI_01435,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.38,Tamil Nadu,Coimbatore
RD_HI_01436,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.62,Tamil Nadu,Erode
RD_HI_01437,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.96,Tamil Nadu,Salem
RD_HI_01438,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.87,Tamil Nadu,Trichy
RD_HI_01439,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.66,Tamil Nadu,Erode
RD_HI_01440,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.94,Tamil Nadu,Erode
RD_HI_01441,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Neutral,0.48,Tamil Nadu,Karur
RD_HI_01442,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.32,Tamil Nadu,Erode
RD_HI_01443,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.95,Tamil Nadu,Erode
RD_HI_01444,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.47,Tamil Nadu,Erode
RD_HI_01445,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Neutral,0.5,Tamil Nadu,Trichy
RD_HI_01446,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.68,Tamil Nadu,Salem
RD_HI_01447,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.72,Tamil Nadu,Salem
RD_HI_01448,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Neutral,0.53,Tamil Nadu,Trichy
RD_HI_01449,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.31,Tamil Nadu,Erode
RD_HI_01450,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.97,Tamil Nadu,Coimbatore
RD_HI_01451,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.46,Tamil Nadu,Coimbatore
RD_HI_01452,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.45,Tamil Nadu,Karur
RD_HI_01453,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Negative,0.98,Tamil Nadu,Trichy
RD_HI_01454,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.5,Tamil Nadu,Salem
RD_HI_01455,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.3,Tamil Nadu,Salem
RD_HI_01456,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.81,Tamil Nadu,Salem
RD_HI_01457,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Neutral,0.44,Tamil Nadu,Karur
RD_HI_01458,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.51,Tamil Nadu,Trichy
RD_HI_01459,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.99,Tamil Nadu,Erode
RD_HI_01460,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Negative,0.68,Tamil Nadu,Salem
RD_HI_01461,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.48,Tamil Nadu,Coimbatore
RD_HI_01462,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.32,Tamil Nadu,Trichy
RD_HI_01463,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.5,Tamil Nadu,Erode
RD_HI_01464,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.88,Tamil Nadu,Salem
RD_HI_01465,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.98,Tamil Nadu,Karur
RD_HI_01466,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.44,Tamil Nadu,Karur
RD_HI_01467,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.99,Tamil Nadu,Salem
RD_HI_01468,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Neutral,0.38,Tamil Nadu,Coimbatore
RD_HI_01469,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.88,Tamil Nadu,Trichy
RD_HI_01470,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.38,Tamil Nadu,Salem
RD_HI_01471,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.78,Tamil Nadu,Salem
RD_HI_01472,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.4,Tamil Nadu,Coimbatore
RD_HI_01473,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.65,Tamil Nadu,Coimbatore
RD_HI_01474,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Negative,0.99,Tamil Nadu,Coimbatore
RD_HI_01475,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.39,Tamil Nadu,Erode
RD_HI_01476,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Negative,1.0,Tamil Nadu,Erode
RD_HI_01477,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.53,Tamil Nadu,Coimbatore
RD_HI_01478,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.45,Tamil Nadu,Trichy
RD_HI_01479,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Negative,0.61,Tamil Nadu,Salem
RD_HI_01480,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Negative,0.83,Tamil Nadu,Trichy
RD_HI_01481,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.84,Tamil Nadu,Erode
RD_HI_01482,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.52,Tamil Nadu,Salem
RD_HI_01483,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.7,Tamil Nadu,Salem
RD_HI_01484,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.73,Tamil Nadu,Coimbatore
RD_HI_01485,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Neutral,0.36,Tamil Nadu,Coimbatore
RD_HI_01486,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.37,Tamil Nadu,Karur
RD_HI_01487,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.52,Tamil Nadu,Coimbatore
RD_HI_01488,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.91,Tamil Nadu,Salem
RD_HI_01489,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.36,Tamil Nadu,Erode
RD_HI_01490,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Neutral,0.34,Tamil Nadu,Trichy
RD_HI_01491,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.33,Tamil Nadu,Karur
RD_HI_01492,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.55,Tamil Nadu,Karur
RD_HI_01493,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.38,Tamil Nadu,Karur
RD_HI_01494,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.69,Tamil Nadu,Salem
RD_HI_01495,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Neutral,0.39,Tamil Nadu,Trichy
RD_HI_01496,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.46,Tamil Nadu,Erode
RD_HI_01497,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.46,Tamil Nadu,Salem
RD_HI_01498,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Neutral,0.35,Tamil Nadu,Coimbatore
RD_HI_01499,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Negative,0.86,Tamil Nadu,Trichy
RD_HI_01500,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.34,Tamil Nadu,Erode
RD_HI_01501,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.49,Tamil Nadu,Karur
RD_HI_01502,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.35,Tamil Nadu,Karur
RD_HI_01503,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.78,Tamil Nadu,Salem
RD_HI_01504,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.5,Tamil Nadu,Coimbatore
RD_HI_01505,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Negative,0.9,Tamil Nadu,Erode
RD_HI_01506,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.93,Tamil Nadu,Erode
RD_HI_01507,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Neutral,0.56,Tamil Nadu,Coimbatore
RD_HI_01508,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.5,Tamil Nadu,Karur
RD_HI_01509,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.64,Tamil Nadu,Erode
RD_HI_01510,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.58,Tamil Nadu,Karur
RD_HI_01511,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.76,Tamil Nadu,Coimbatore
RD_HI_01512,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Negative,0.65,Tamil Nadu,Salem
RD_HI_01513,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Neutral,0.58,Tamil Nadu,Trichy
RD_HI_01514,Public Works (Roads),Hindi,रात में सड़क पर रोशनी नहीं है,Negative,0.91,Tamil Nadu,Karur
RD_HI_01515,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.52,Tamil Nadu,Salem
RD_HI_01516,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.77,Tamil Nadu,Karur
RD_HI_01517,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.9,Tamil Nadu,Trichy
RD_HI_01518,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.88,Tamil Nadu,Trichy
RD_HI_01519,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.62,Tamil Nadu,Trichy
RD_HI_01520,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.34,Tamil Nadu,Coimbatore
RD_HI_01521,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Neutral,0.32,Tamil Nadu,Salem
RD_HI_01522,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Negative,0.68,Tamil Nadu,Trichy
RD_HI_01523,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Neutral,0.51,Tamil Nadu,Erode
RD_HI_01524,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Neutral,0.41,Tamil Nadu,Coimbatore
RD_HI_01525,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.51,Tamil Nadu,Trichy
RD_HI_01526,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.66,Tamil Nadu,Erode
RD_HI_01527,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.44,Tamil Nadu,Karur
RD_HI_01528,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.35,Tamil Nadu,Trichy
RD_HI_01529,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.62,Tamil Nadu,Karur
RD_HI_01530,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.69,Tamil Nadu,Erode
RD_HI_01531,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.79,Tamil Nadu,Karur
RD_HI_01532,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.83,Tamil Nadu,Erode
RD_HI_01533,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.83,Tamil Nadu,Erode
RD_HI_01534,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.51,Tamil Nadu,Coimbatore
RD_HI_01535,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.67,Tamil Nadu,Trichy
RD_HI_01536,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.4,Tamil Nadu,Erode
RD_HI_01537,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Neutral,0.39,Tamil Nadu,Karur
RD_HI_01538,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.79,Tamil Nadu,Trichy
RD_HI_01539,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.74,Tamil Nadu,Salem
RD_HI_01540,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.45,Tamil Nadu,Erode
RD_HI_01541,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Negative,0.96,Tamil Nadu,Trichy
RD_HI_01542,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.86,Tamil Nadu,Coimbatore
RD_HI_01543,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.49,Tamil Nadu,Erode
RD_HI_01544,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Negative,0.64,Tamil Nadu,Karur
RD_HI_01545,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.83,Tamil Nadu,Trichy
RD_HI_01546,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.93,Tamil Nadu,Trichy
RD_HI_01547,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.95,Tamil Nadu,Karur
RD_HI_01548,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.52,Tamil Nadu,Erode
RD_HI_01549,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.36,Tamil Nadu,Erode
RD_HI_01550,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.54,Tamil Nadu,Trichy
RD_HI_01551,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.74,Tamil Nadu,Trichy
RD_HI_01552,Public Works (Roads),Hindi,सड़क पर नाले का पानी बह रहा है,Neutral,0.52,Tamil Nadu,Karur
RD_HI_01553,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.47,Tamil Nadu,Coimbatore
RD_HI_01554,Public Works (Roads),Hindi,मुख्य सड़क पर बड़े गड्ढे हैं,Neutral,0.31,Tamil Nadu,Coimbatore
RD_HI_01555,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.53,Tamil Nadu,Trichy
RD_HI_01556,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Neutral,0.43,Tamil Nadu,Karur
RD_HI_01557,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Negative,0.61,Tamil Nadu,Erode
RD_HI_01558,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Neutral,0.46,Tamil Nadu,Karur
RD_HI_01559,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.8,Tamil Nadu,Trichy
RD_HI_01560,Public Works (Roads),Hindi,सड़क बुरी तरह क्षतिग्रस्त है जिससे यातायात प्रभावित हो रहा है,Neutral,0.36,Tamil Nadu,Salem
RD_HI_01561,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Neutral,0.33,Tamil Nadu,Salem
RD_HI_01562,Public Works (Roads),Hindi,बारिश के बाद सड़क पूरी तरह खराब हो गई है,Negative,0.64,Tamil Nadu,Trichy
RD_HI_01563,Public Works (Roads),Hindi,सड़क पर निर्माण का मलबा फैला है,Negative,0.86,Tamil Nadu,Erode
RD_HI_01564,Public Works (Roads),Hindi,फुटपाथ टूट चुका है और चलने में खतरा है,Neutral,0.43,Tamil Nadu,Salem
RD_HI_01565,Public Works (Roads),Hindi,सड़क मरम्मत का काम कई दिनों से अधूरा है,Negative,0.69,Tamil Nadu,Coimbatore
RD_HI_01566,Public Works (Roads),Hindi,खराब सड़क की वजह से दुर्घटना हुई,Negative,0.8,Tamil Nadu,Salem
RD_HI_01567,Public Works (Roads),Hindi,सड़क की सतह उखड़ रही है,Negative,0.61,Tamil Nadu,Karur
